,Close,Close,Close,High,High,High,Low,Low,Low,Open,Open,Open,Volatilidade,Volatilidade,Volatilidade,Volume,Volume,Volume
2023-05-26,127.02999877929688,119.18978881835938,28.420703887939453,127.43000030517578,119.90184287265728,28.5089062219591,120.88999938964844,117.26632710558727,26.55865814499301,122.45999908447266,117.4975122040875,26.89186654701214,6.540000915527344,2.635515767070018,1.9502480769660906,92922800,5612600,71910600
2023-05-30,125.2699966430664,119.73538970947266,29.39093017578125,130.7899932861328,120.28099729977724,29.43993251506952,123.51000213623047,118.60720522980749,28.42070628885094,130.4199981689453,119.80937063884309,29.10672408490176,7.279991149902344,1.6737920699697497,1.0192262262185778,98902300,3741100,54874800
2023-05-31,118.20999908447266,118.9123764038086,30.81196403503418,123.95999908447266,119.69841146567445,31.644985050897073,117.86000061035156,117.86742218839181,29.07732060245757,122.41999816894531,118.83839547124545,29.106722003928486,6.099998474121094,1.8309892772826402,2.567664448439505,87552200,11590200,136243800
2023-06-01,119.47000122070312,120.0498046875,30.508153915405273,121.27999877929688,120.35495660026373,31.301974899480218,116.5999984741211,118.16332638244899,30.400352519575563,117.29000091552734,118.77365842881365,31.16477023413201,4.680000305175781,2.1916302178147475,0.901622379904655,66032900,4136100,52667400
2023-06-02,117.86000061035156,122.45413970947266,30.684558868408203,121.66000366210938,123.10145526060937,30.958966332449027,117.68000030517578,120.35497474825291,30.214147675122152,120.75,120.56767523038556,30.772761200805327,3.9800033569335938,2.746480512356456,0.7448186573268742,52382400,5375800,36521000
2023-06-05,117.93000030517578,122.65757751464844,29.263526916503906,119.31999969482422,123.5268358292692,30.772763403645975,116.41999816894531,122.31542805011813,29.234125513850884,116.58999633789062,123.10144899706881,30.684561064934964,2.9000015258789062,1.2114077791510738,1.5386378897950905,52602900,3993500,48244100
2023-06-06,124.2300033569336,122.70381164550781,30.341550827026367,124.41999816894531,122.93499675626943,30.82176436940935,117.73999786376953,121.95477414430724,29.106721878535176,117.91000366210938,122.46337009964732,29.175323279090467,6.680000305175781,0.9802226119621906,1.7150424908741755,75257500,3298000,42295300
2023-06-07,117.83000183105469,124.26661682128906,30.65515899658203,125.33999633789062,124.32209898644068,30.74336132799938,117.06999969482422,122.2414331307449,30.312150137653216,124.02999877929688,122.52810039097382,30.410152935811148,8.269996643066406,2.080665855695784,0.43121119034616484,81755200,5772000,39098000
2023-06-08,121.05000305175781,124.29437255859375,31.184371948242188,122.20999908447266,125.74620778943799,31.213773349248747,117.05000305175781,123.924467896606,30.439553279307525,118.30000305175781,124.55329876677514,30.802163081396642,5.159996032714844,1.8217398928319852,0.7742200699412223,65246900,4128500,35199000
2023-06-09,124.91999816894531,125.11739349365234,30.713960647583008,127.25,125.85718872177672,31.35097604666667,123.55000305175781,124.07243220478588,30.067144781529084,123.56999969482422,124.24813515888772,31.292175114093027,3.6999969482421875,1.7847565169908393,1.2838312651375858,75105000,3981500,40218000
2023-06-12,129.19000244140625,126.15308380126953,32.409400939941406,130.47999572753906,126.33802905937128,32.63480606389449,126.4000015258789,125.5982480269643,30.733560406314766,128.52000427246094,125.76469452613026,30.772760403448927,4.079994201660156,0.7397810324069809,1.9012456575797216,85394700,4494500,59881600
2023-06-13,124.52999877929688,127.2442855834961,33.23262023925781,132.8300018310547,127.77138027780373,33.27182210422168,122.44999694824219,125.76469528887127,32.40939976749475,132.32000732421875,126.23630781645376,33.095417450379905,10.3800048828125,2.006684988932463,0.8624223367269295,132461900,3927300,51990000
2023-06-14,127.33000183105469,126.87438201904297,34.869266510009766,127.7300033569336,128.47417898485415,34.88886370620157,123.80999755859375,126.63395459107736,33.12482070775246,126.52999877929688,127.42923191178689,33.193422109911886,3.9200057983398438,1.8402243937767935,1.7640429984491064,95888100,4514900,74404300
2023-06-15,124.23999786376953,127.98406982421875,35.10447311401367,125.69999694824219,128.35397446234418,35.692486248650205,122.26000213623047,126.85588537116968,34.516459979377146,125.38999938964844,126.93912273375987,34.575259049742996,3.4399948120117188,1.4980890911745064,1.1760262692730592,85587100,3812600,67676300
2023-06-16,120.08000183105469,127.13333892822266,35.64348220825195,125.8499984741211,128.9735778771156,36.064892949994906,119.9000015258789,127.1240966015971,34.8888630599796,125.81999969482422,128.75163504430134,35.63368361033754,5.9499969482421875,1.8494812755184853,1.1760298900153074,82007100,7473700,110240300
2023-06-20,118.93000030517578,125.72771453857422,34.30084991455078,121.75,126.90212472019549,36.36870175041591,117.69999694824219,125.66297593574737,34.02644431155308,119.08999633789062,126.09760506483902,36.03549334456329,4.0500030517578125,1.239148784448119,2.3422574388628306,58851800,4271300,65970200
2023-06-21,112.11000061035156,123.6285629272461,32.2427978515625,119.19000244140625,125.20061899616566,34.349847649977356,111.66999816894531,123.2586582513458,32.17419645626733,118.48999786376953,124.94169277824577,34.22244345650248,7.5200042724609375,1.941960744819852,2.1756511937100242,82835600,5501300,70973500
2023-06-22,110.69999694824219,121.2982177734375,32.05659484863281,114.0,122.95351128055941,32.57601028427737,109.8499984741211,120.84508981849585,31.488182682818767,112.23999786376953,121.76983038010816,32.03699391346735,4.150001525878906,2.1084214620635606,1.0878276014586064,70754800,6012800,45740300
2023-06-23,110.01000213623047,119.68914794921875,32.34080123901367,111.0999984741211,120.7895913265601,32.781812912699415,107.45999908447266,119.45796284004348,31.390176491123963,109.30999755859375,120.58614730165233,31.56658116059826,3.6399993896484375,1.331628486516621,1.391636421575452,73622000,11324700,46327100
2023-06-26,107.51000213623047,121.45540618896484,32.674007415771484,112.55000305175781,121.52014479286518,33.311024649713566,107.19999694824219,119.57818422172564,32.43879995967875,110.94999694824219,119.65216515028916,32.52700228840156,5.350006103515625,1.9419605711395462,0.8722246900348196,68557000,4845600,38952400
2023-06-27,110.38999938964844,122.38014221191406,33.41883087158203,110.97000122070312,122.94423442522785,33.546235091607585,107.08000183105469,120.98378927554269,32.3506041155903,108.56999969482422,121.4184183961493,32.55641208286126,3.8899993896484375,1.9604451496851567,1.1956309760172843,59381600,3219900,33038900
2023-06-28,110.16999816894531,121.84380340576172,32.8994140625,111.77999877929688,122.22295039790207,33.13462152950488,107.62999725341797,121.05778244568808,32.370200065610916,108.20999908447266,122.12122837831369,32.93861593008346,4.150001525878906,1.1651679522139915,0.7644214638939602,67534100,2753800,33906900
2023-06-29,111.23999786376953,123.97069549560547,32.25259780883789,112.76000213623047,124.23887811285428,32.67400853399177,109.83999633789062,121.77906526772554,31.840989419708507,112.06999969482422,121.83454743393739,32.67400853399177,2.9200057983398438,2.459812845128738,0.8330191142832604,58347200,3639800,38313000
2023-06-30,113.91000366210938,123.7395248413086,32.77200698852539,114.69000244140625,124.86770938738123,32.88961258096364,112.41000366210938,123.38811893371933,32.49760141649386,113.02999877929688,124.55330100186468,32.693606998728754,2.279998779296875,1.4795904536618991,0.39201116446978546,53378800,4236700,33811300
2023-07-03,115.81999969482422,123.61006164550781,32.94841766357422,116.7300033569336,124.2388925265065,33.21302468720255,114.51000213623047,122.87026641921184,32.47800642328926,115.16000366210938,123.37887651919159,32.8700176594415,2.220001220703125,1.3686261072946593,0.7350182639132896,31860000,1477100,15753000
2023-07-05,113.94999694824219,124.13717651367188,31.86058807373047,117.66000366210938,124.20190101475396,32.66421143222731,113.86000061035156,122.61134613989567,31.850789475753086,116.0999984741211,123.28641690090923,32.64461049777656,3.8000030517578125,1.5905548748582845,0.813421956474226,49501600,2955100,37664700
2023-07-06,113.4800033569336,122.21370697021484,31.331375122070312,113.79000091552734,123.82274639774559,31.399978390882627,110.30999755859375,121.64961470493496,30.753160655387852,112.06999969482422,123.2124283961409,31.262773722505944,3.4800033569335938,2.173131692810628,0.6468177354947748,42342000,3507700,41693600
2023-07-07,113.16999816894531,122.13970947265625,31.213773727416992,115.33000183105469,123.77650387458448,31.762586801452922,113.04000091552734,121.83454345803112,31.18437232605422,114.16000366210938,121.86228454023174,31.360776995734906,2.2900009155273438,1.941960416553357,0.5782144753987026,37211300,2982700,28356300
2023-07-10,113.58000183105469,122.89800262451172,32.08599853515625,113.61000061035156,123.03672216104424,32.1742008752923,109.87999725341797,121.78831688435025,31.135373729078424,113.0,121.84379905479535,31.23337653692382,3.7300033569335938,1.2484052766939868,1.038827146213876,49330200,2369200,36305700
2023-07-11,111.31999969482422,124.32211303710938,32.63480758666992,113.2699966430664,124.43307737995359,32.69361038898678,109.5,123.2031708418902,31.850788914924802,111.66000366210938,123.60081658778196,32.16439638362285,3.7699966430664062,1.2299065380633891,0.8428214740619744,59899500,2924000,28148800
2023-07-12,114.58000183105469,122.8425064086914,33.30122756958008,115.4000015258789,125.14511499182967,33.39923224945889,112.30999755859375,122.59283667023475,32.39960694567266,112.88999938964844,124.90468757725056,33.017019605675934,3.0900039672851562,2.552278321594926,0.9996253037862317,57993100,3732200,37762200
2023-07-13,115.91999816894531,123.84123229980469,33.19341278076172,116.16000366210938,124.90469222283615,33.61482341187091,113.58000183105469,123.32337993503954,32.94840677376777,115.76000213623047,123.46208535045211,33.46782205077153,2.5800018310546875,1.5813122877966066,0.6664166381031364,49206700,3221400,32745800
2023-07-14,115.94000244140625,123.3603744506836,32.4878044128418,122.12000274658203,123.84124345144618,33.19341930959561,115.25,122.93500173150203,32.34079928433291,116.16999816894531,123.83200112639264,33.10521698018942,6.870002746582031,0.9062417199441484,0.8526200252627021,91927200,2861500,30438700
2023-07-17,118.31999969482422,124.13717651367188,33.683433532714844,118.83999633789062,124.47932600184245,33.9088386690032,112.7300033569336,123.08297285107241,32.40940271354346,115.94999694824219,123.23092061515474,32.49760504848202,6.109992980957031,1.3963531507700395,1.4994359554597452,68593300,3167400,34111200
2023-07-18,117.93000030517578,125.17285919189453,33.81083679199219,118.43000030517578,125.71845263304046,34.00684239065943,115.19000244140625,124.18338020604347,33.154222335727155,117.55000305175781,124.57178358526508,33.59523025960864,3.2399978637695312,1.5350724269969902,0.8526200549322738,57980100,3852100,29662200
2023-07-19,116.43000030517578,125.2838134765625,33.771636962890625,121.66999816894531,126.18081270773317,34.144047248986105,115.55000305175781,125.01564499475664,33.644236493788966,121.30000305175781,125.33005331423037,33.712837896688654,6.1199951171875,1.165167712976526,0.4998107551971387,70363100,5520000,26486700
2023-07-20,110.25,127.9655990600586,32.703407287597656,115.05000305175781,129.7595979459725,33.52662778478136,109.23999786376953,126.28256452241295,32.56620449448299,114.95999908447266,126.86515557166271,33.02681707579284,5.810005187988281,3.477033423559547,0.9604232902983725,76340400,10896300,37878000
2023-07-21,110.94999694824219,128.4834442138672,33.340423583984375,112.30000305175781,129.2602228285411,33.565828700360015,109.54000091552734,127.39224311289396,32.75240682350843,110.97000122070312,127.80838761614487,33.05621567001245,2.7600021362304688,1.8679797156471238,0.8134218768515851,76815400,5858600,79737000
2023-07-24,110.61000061035156,129.0382843017578,32.95821762084961,111.30999755859375,129.5746354897481,33.77163583016144,108.55000305175781,128.3354865952983,32.88961622025087,110.62000274658203,128.86259545795818,33.164021822645815,2.7599945068359375,1.2391488944497837,0.8820196099105715,45583600,3475200,25225800
2023-07-25,113.0,129.7688446044922,33.41883087158203,114.05000305175781,129.8613101943296,33.654038374821795,111.0,128.575921379094,32.73281677566697,111.13999938964844,128.92732730757118,33.026823350844346,3.0500030517578125,1.2853888152355921,0.9212215991548263,44916300,3770800,31771100
2023-07-26,110.08999633789062,130.453125,33.67363739013672,112.36000061035156,130.61957148623864,33.84023973578182,109.30000305175781,129.3526817506969,33.02682146625675,111.91000366210938,129.8705340773295,33.04642240194962,3.05999755859375,1.2668897355417528,0.8134182695250729,51721700,4046400,32643200
2023-07-27,111.0999984741211,132.21014404296875,33.859832763671875,115.08000183105469,132.5892910161995,34.330243894949916,110.51000213623047,131.2206649826475,33.428623494624176,111.79000091552734,131.59056963107486,34.12443972598365,4.569999694824219,1.3686260335520046,0.90162040032574,70678000,6331600,58890800
2023-07-28,112.95999908447266,132.6540069580078,36.09429931640625,114.86000061035156,133.1163771559168,36.25110306595705,112.44000244140625,132.0991711867682,34.80066370949184,113.37999725341797,132.64476463380035,36.01589557238271,2.4199981689453125,1.0172059691486197,1.4504393564652034,55526000,6686400,90863000
2023-07-31,114.4000015258789,133.32907104492188,35.05546951293945,114.68000030517578,133.71747445032463,36.447102218638456,112.3499984741211,132.72799539777566,34.957464840251916,114.16000366210938,132.9869215944312,36.13349474303034,2.3300018310546875,0.9894790525489725,1.48963737838654,54187300,6138100,55630700
2023-08-01,117.5999984741211,132.54302978515625,35.084869384765625,118.19000244140625,133.6064754931535,35.300475928267105,113.16000366210938,131.4703276434296,34.57525629735052,114.26000213623047,133.39378917363751,35.10447031949267,5.029998779296875,2.1361478497238977,0.7252196309165839,95279300,4797700,24702200
2023-08-02,109.3499984741211,133.31983947753906,33.703033447265625,119.5,133.4400602608365,34.47725350402442,107.37999725341797,131.59982154073083,33.59523018132506,119.48999786376953,132.0344507152763,34.44785397276639,12.120002746582031,1.840238720105674,0.8820233226993608,173372000,4957400,39052000
2023-08-03,113.1500015258789,133.57876586914062,34.17344665527344,114.95999908447266,134.29082002353533,34.33025039539027,108.94999694824219,132.52456223620197,33.44823075916909,108.94999694824219,132.95919141131375,33.60503449928593,6.010002136230469,1.766257787333359,0.8820196362211803,90605400,3951900,24817900
2023-08-04,115.81999969482422,133.3845672607422,34.56195068359375,118.8499984741211,135.09532862279636,34.975043685807705,113.95999908447266,133.15338214880896,33.91280775321122,114.4800033569336,134.17058817506347,33.91280775321122,4.8899993896484375,1.9419464739874002,1.0622359325964865,83169700,4223100,26674900
2023-08-07,116.80999755859375,135.17857360839844,34.65046691894531,119.08000183105469,135.4744973722481,34.965202626684565,115.48999786376953,134.02264786290144,34.17836335733644,116.36000061035156,134.0873864776517,34.82750622354184,3.5900039672851562,1.4518495093466584,0.7868392693481283,65854800,3438700,22486900
2023-08-08,113.2300033569336,134.9288787841797,34.44392395019531,115.45999908447266,135.15080745548832,34.52260600489445,111.41000366210938,133.26434319726945,33.30300601746458,114.94000244140625,134.73467708636554,34.09967917404251,4.049995422363281,1.886464258218865,1.2195999874298664,54141800,4654600,34753600
2023-08-09,110.47000122070312,133.2825927734375,33.716094970703125,113.1500015258789,135.57427592987048,34.52260572248699,108.77999877929688,133.10486790118236,33.66691821792523,112.88999938964844,135.57427592987048,34.4242522169312,4.370002746582031,2.4694080286881217,0.8556875045617645,56257100,4072900,28720200
2023-08-10,110.2300033569336,133.9934844970703,34.10951614379883,113.88999938964844,135.23754439047696,34.512771515517244,109.47000122070312,133.46967280990918,33.91280538277738,111.30000305175781,133.79704797798587,34.129187595095544,4.4199981689453125,1.7678715805677712,0.5999661327398655,57297800,4735800,30957300
2023-08-11,107.56999969482422,133.8719024658203,34.316062927246094,109.06999969482422,134.18058031970315,34.37507728487278,106.4800033569336,133.02071546938018,33.79478256668778,108.8499984741211,133.8719024658203,33.89313607745299,2.589996337890625,1.1598648503229754,0.5802947181850016,55667700,2526400,28783700
2023-08-14,111.9800033569336,132.7400665283203,35.09306716918945,111.98999786376953,134.10571629138627,35.1225724709791,105.41999816894531,132.63717393470873,33.902972472360176,106.75,133.80640146538707,34.09967948688556,6.569999694824219,1.4685423566775455,1.219599998618925,57421800,4226400,36896100
2023-08-15,111.3499984741211,132.70266723632812,34.198036193847656,113.18000030517578,133.1142376851526,35.04388984965245,110.16999816894531,132.07596287936346,34.17836474232362,111.98999786376953,132.35658039199828,34.82750763483381,3.0100021362304688,1.0382748057891433,0.8655251073288284,53816600,3656600,27420300
2023-08-16,107.19000244140625,131.55213928222656,32.978431701660156,110.44000244140625,132.90844048616412,34.06033899883146,106.9800033569336,131.4773070007461,32.90958349888829,110.08999633789062,132.54364203444578,33.952147893919765,3.4599990844726562,1.4311334854180302,1.1507554999431733,54327300,3285300,35757300
2023-08-17,104.44000244140625,131.57086181640625,32.04405975341797,107.8499984741211,133.44162618994434,33.03744357008837,104.0999984741211,131.51474116884802,31.817839959101025,107.62000274658203,131.89823701809573,33.00793827167546,3.75,1.926885021096325,1.2196036109873454,59064300,3742100,39906700
2023-08-18,105.44999694824219,132.27239990234375,32.21126174926758,106.06999969482422,132.66525871234512,32.368629595522066,101.68000030517578,130.72901071362446,31.650638562489394,102.4000015258789,130.9535075791108,31.699815310954158,4.3899993896484375,1.9362479987206598,0.7179910330326713,59916700,3915500,23701100
2023-08-21,108.22000122070312,133.086181640625,32.594852447509766,108.54000091552734,133.1890742561397,32.62435775236178,105.66999816894531,131.99178615167796,31.493277293662434,106.19999694824219,132.28175235736478,32.06373444849641,2.8700027465820312,1.1972881044617338,1.1310804586993477,49319200,2937800,43718200
2023-08-22,105.66000366210938,132.34725952148438,32.34896469116211,109.72000122070312,133.97481574576344,33.24399520132266,104.8499984741211,132.16953458370617,32.28995408184249,109.4000015258789,133.44165520523143,32.6735380502047,4.870002746582031,1.8052811620572697,0.9540411194801734,47295200,3557500,23425300
2023-08-23,109.43000030517578,134.14315795898438,33.4210319519043,110.08000183105469,134.20862728782512,33.58823741993685,105.0,132.43140690661858,32.26044253360494,105.6500015258789,132.56235983709905,32.3391283425487,5.0800018310546875,1.777220381206547,1.3277948863319153,54656300,2559100,32324300
2023-08-24,101.80000305175781,134.27410888671875,32.05389404296875,111.63999938964844,135.13465874172644,33.52921901502571,100.87000274658203,133.96543106816185,31.955540545609786,111.05999755859375,134.23668560839738,33.165306572463045,10.769996643066406,1.169227673564592,1.573678469415924,109179100,2900200,37931000
2023-08-25,102.25,135.95779418945312,32.703041076660156,104.12000274658203,136.07003547436025,32.85057509357383,99.58000183105469,134.22733159221127,31.81784447906994,101.16999816894531,134.8633845704159,31.994883798587985,4.540000915527344,1.8427038821489816,1.0327306145038904,74793100,3660100,27324800
2023-08-28,102.61000061035156,136.58453369140625,33.06695556640625,104.06999969482422,137.25801012004328,33.22432344305988,100.88999938964844,135.82687627739006,32.66370014798469,103.47000122070312,136.01394989138882,32.948930596902564,3.1800003051757812,1.4311338426532245,0.5606232950751888,55386800,3561100,22341800
2023-08-29,105.91999816894531,136.98670959472656,33.745601654052734,106.56999969482422,137.24861544836733,33.91280335214455,101.79000091552734,136.21034071686333,32.919419508789375,102.11000061035156,136.84640798484705,32.9390909589082,4.779998779296875,1.0382747315040035,0.9933838433551756,50850300,2778100,29943600
2023-08-30,106.58999633789062,137.37020874023438,33.96198272705078,107.66999816894531,137.42632937971192,34.089845286735404,104.5,136.3319340915072,33.22432017432113,105.4000015258789,136.95863835366902,33.499716745329984,3.1699981689453125,1.0943952882047085,0.8655251124142751,54847300,2245400,26279200
2023-08-31,105.72000122070312,137.34217834472656,34.56195068359375,108.05999755859375,138.18401666590526,34.975043685807705,104.86000061035156,137.07090949775082,33.73576843111181,106.19000244140625,137.44507096378624,33.75543988378352,3.1999969482421875,1.1131071681544427,1.2392752546958974,58919000,3885900,48157600
2023-09-01,109.44999694824219,138.38043212890625,36.00776672363281,110.05999755859375,138.53009669250983,36.14546312570516,106.61000061035156,137.4263383769315,35.142241658105185,107.0,137.7443648699903,35.20125600982714,3.4499969482421875,1.1037583155783182,1.0032214675999782,54856100,2727800,43808500
2023-09-05,110.77999877929688,138.5581817626953,36.10612487792969,111.81999969482422,139.37195977934553,36.79461072896934,106.30000305175781,138.0343699693204,35.8602373419831,109.0,138.35239651918363,35.97826606063861,5.519996643066406,1.337589810025122,0.9343733869862376,66042200,3731300,43379400
